"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,3997.7,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,4075.3,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,4001.4,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,4007,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,4121,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,4183.3,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,4101.7,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,4046.4,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,4159.3,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,4205.5,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,4109,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,4070,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,4176.4,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,4252.6,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,4165.4,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,4128.7,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,4250.9,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,4343.3,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","Thousands",,,4231,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","Thousands",,,4198.8,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","Thousands",,,4304.1,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","Thousands",,,4383,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","Thousands",,,4312.5,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","3","Thousands",,,4279.9,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","3","Thousands",,,4409.3,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","3","Thousands",,,4441.3,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","3","Thousands",,,4379,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","3","Thousands",,,4378.4,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","3","Thousands",,,4493.7,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","3","Thousands",,,4572.3,,
"SWE","Sweden","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","3","Thousands",,,4488.8,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,3684.7,"B","Break"
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,3721.9,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,3739,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,3757.2,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,3788.1,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,3819.5,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,3809.6,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,3843.3,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,3840.5,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,3860.6,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,3889.1,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,3889.4,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,3876.3,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,3878.2,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,3902.1,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,3946.4,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,3901.3,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,3958.2,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,3982.8,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","Thousands",,,4069.6,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","Thousands",,,4042.6,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","Thousands",,,4062.7,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","Thousands",,,4059.1,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","Thousands",,,4116.7,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","3","Thousands",,,4107.1,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","3","Thousands",,,4122.8,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","3","Thousands",,,4127,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","3","Thousands",,,4185.7,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","3","Thousands",,,4133.8,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","3","Thousands",,,4171.9,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","3","Thousands",,,4175.1,,
"CHE","Switzerland","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","3","Thousands",,,4190.4,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,5548.2,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,5509.3,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,5572.9,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,5745.7,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,5845.3,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,5796.1,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,5806.8,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,6027.8,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,6089.8,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,6045.3,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,6044.7,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,6166.5,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,6238.1,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,6178.2,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,6143.7,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,6270.9,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,6288.6,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,6186.5,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,6178.5,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","Thousands",,,6323.6,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","Thousands",,,6364.9,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","Thousands",,,6274,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","Thousands",,,6318.2,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","Thousands",,,6439.2,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","3","Thousands",,,6417.8,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","3","Thousands",,,6323.4,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","3","Thousands",,,6298.2,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","3","Thousands",,,6430.5,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","3","Thousands",,,6395.6,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","3","Thousands",,,6402.3,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","3","Thousands",,,6390.2,,
"CHL","Chile","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","3","Thousands",,,6576.5,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,508.1,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,515.8,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,526.5,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,538,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,531.5,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,545.7,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,571,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,563.3,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,559.8,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,563.6,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,572.1,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,561.5,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,556.9,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,577.5,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,575.2,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,559.8,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,550.9,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,576.7,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,578.8,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","Thousands",,,576.5,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","Thousands",,,560,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","Thousands",,,582.8,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","Thousands",,,603.4,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","Thousands",,,587,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","3","Thousands",,,577.1,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","3","Thousands",,,593.5,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","3","Thousands",,,591.9,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","3","Thousands",,,582.8,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","3","Thousands",,,585.9,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","3","Thousands",,,584.3,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","3","Thousands",,,597.3,,
"EST","Estonia","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","3","Thousands",,,608.2,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,2667.3,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,2761.7,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,2764.6,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,2780,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,2788,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,2837.2,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,2852.9,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,2859.1,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,2882.3,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,2917.1,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,2973.8,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,2957.2,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,2983.7,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,2986.2,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,3040.6,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,3050.1,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,3094.1,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,3109.6,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,3110.5,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","Thousands",,,3128.2,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","Thousands",,,3140.2,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","Thousands",,,3189.3,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","Thousands",,,3198.5,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","Thousands",,,3205.3,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","3","Thousands",,,3207.2,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","3","Thousands",,,3259.8,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","3","Thousands",,,3279,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","3","Thousands",,,3292.1,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","3","Thousands",,,3313.1,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","3","Thousands",,,3359,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","3","Thousands",,,3366.1,,
"ISR","Israel","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","3","Thousands",,,3359.9,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,788.6,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,790.2,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,796.1,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,779,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,768.4,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,772.6,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,780.2,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,770.3,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,763.3,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,767.3,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,771,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,758.6,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,741.7,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,743,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,751.9,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,746.1,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,739.6,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,750.6,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,757.3,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","Thousands",,,757,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","Thousands",,,751.6,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","Thousands",,,760,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","Thousands",,,771.6,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","Thousands",,,768.8,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","3","Thousands",,,765.5,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","3","Thousands",,,778.9,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","3","Thousands",,,790.3,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","3","Thousands",,,791.1,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","3","Thousands",,,785.7,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","3","Thousands",,,800.9,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","3","Thousands",,,814.2,,
"SVN","Slovenia","EEMNC","Employees","PER","Persons","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","3","Thousands",,,818.6,,
"AUT","Austria","ESENC","Self-employed","PER","Persons","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,567.3,,
