"LOCATION","Country","VAR","Variable ","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,26.885,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,27.622,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,28.679,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,28.095,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,28.679,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,30.206,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,29.299,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,30.206,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,31.502,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,30.652,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,31.502,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019","2019","100HAB","Per 100 inhabitants","0","Units",,,32.644,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019-Q2","Q2-2019","100HAB","Per 100 inhabitants","0","Units",,,32.155,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019-Q4","Q4-2019","100HAB","Per 100 inhabitants","0","Units",,,32.644,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2020","2020","100HAB","Per 100 inhabitants","0","Units",,,33.49,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2020-Q2","Q2-2020","100HAB","Per 100 inhabitants","0","Units",,,32.824,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2020-Q4","Q4-2020","100HAB","Per 100 inhabitants","0","Units",,,33.49,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2021","2021","100HAB","Per 100 inhabitants","0","Units",,,34.831,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2021-Q2","Q2-2021","100HAB","Per 100 inhabitants","0","Units",,,33.984,,
"HUN","Hungary","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2021-Q4","Q4-2021","100HAB","Per 100 inhabitants","0","Units",,,34.831,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,33.544,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2009-Q4","Q4-2009","100HAB","Per 100 inhabitants","0","Units",,,33.544,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,34.343,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,33.957,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,34.343,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,34.979,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,34.297,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,34.979,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,35.366,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,34.817,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,35.366,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,36.278,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,35.647,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,36.278,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,36.627,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,36.012,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,36.627,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,37.617,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,37.23,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,37.617,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,38.17,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,37.774,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,38.17,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,39.203,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,38.799,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,39.203,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,39.124,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,39.639,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,39.124,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019","2019","100HAB","Per 100 inhabitants","0","Units",,,38.614,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019-Q2","Q2-2019","100HAB","Per 100 inhabitants","0","Units",,,39.301,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019-Q4","Q4-2019","100HAB","Per 100 inhabitants","0","Units",,,38.614,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2020","2020","100HAB","Per 100 inhabitants","0","Units",,,38.695,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2020-Q2","Q2-2020","100HAB","Per 100 inhabitants","0","Units",,,38.772,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2020-Q4","Q4-2020","100HAB","Per 100 inhabitants","0","Units",,,38.695,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2021","2021","100HAB","Per 100 inhabitants","0","Units",,,38.423,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2021-Q2","Q2-2021","100HAB","Per 100 inhabitants","0","Units",,,38.595,,
"ISL","Iceland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2021-Q4","Q4-2021","100HAB","Per 100 inhabitants","0","Units",,,38.423,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,21.188,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2009-Q4","Q4-2009","100HAB","Per 100 inhabitants","0","Units",,,21.188,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,22.369,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,21.732,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,22.369,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,23.387,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,22.909,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,23.387,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,24.189,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,23.681,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,24.189,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,25.741,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,24.823,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,25.741,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,27.056,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,26.538,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,27.056,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,27.883,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,27.541,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,27.883,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,28.642,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,28.34,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,28.642,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,29.128,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,29.038,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,29.128,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,29.423,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,29.429,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,29.423,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019","2019","100HAB","Per 100 inhabitants","0","Units",,,29.683,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019-Q2","Q2-2019","100HAB","Per 100 inhabitants","0","Units",,,29.737,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019-Q4","Q4-2019","100HAB","Per 100 inhabitants","0","Units",,,29.683,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2020","2020","100HAB","Per 100 inhabitants","0","Units",,,30.445,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2020-Q2","Q2-2020","100HAB","Per 100 inhabitants","0","Units",,,30.326,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2020-Q4","Q4-2020","100HAB","Per 100 inhabitants","0","Units",,,30.445,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2021","2021","100HAB","Per 100 inhabitants","0","Units",,,31.423,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2021-Q2","Q2-2021","100HAB","Per 100 inhabitants","0","Units",,,31.216,,
"IRL","Ireland","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2021-Q4","Q4-2021","100HAB","Per 100 inhabitants","0","Units",,,31.423,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,20.286,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2009-Q4","Q4-2009","100HAB","Per 100 inhabitants","0","Units",,,20.286,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,21.83,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,21.581,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,21.83,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,22.52,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,22.594,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,22.52,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,22.865,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,22.619,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,22.865,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,23.223,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,23.19,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,23.223,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,23.773,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,23.531,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,23.773,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,24.893,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,24.209,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,24.893,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,25.772,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,25.269,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,25.772,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,27.554,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,26.718,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,27.554,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,28.634,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,28.116,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,28.634,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019","2019","100HAB","Per 100 inhabitants","0","Units",,,29.46,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019-Q2","Q2-2019","100HAB","Per 100 inhabitants","0","Units",,,28.84,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019-Q4","Q4-2019","100HAB","Per 100 inhabitants","0","Units",,,29.46,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2020","2020","100HAB","Per 100 inhabitants","0","Units",,,30.583,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2020-Q2","Q2-2020","100HAB","Per 100 inhabitants","0","Units",,,29.806,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2020-Q4","Q4-2020","100HAB","Per 100 inhabitants","0","Units",,,30.583,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2021","2021","100HAB","Per 100 inhabitants","0","Units",,,31.613,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2021-Q2","Q2-2021","100HAB","Per 100 inhabitants","0","Units",,,31.159,,
"ITA","Italy","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2021-Q4","Q4-2021","100HAB","Per 100 inhabitants","0","Units",,,31.613,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,24.724,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2009-Q4","Q4-2009","100HAB","Per 100 inhabitants","0","Units",,,24.724,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,26.572,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,26.009,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,26.572,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,27.28,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,26.914,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,27.28,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,27.653,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,27.499,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,27.653,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,28.114,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,27.841,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,28.114,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,28.785,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,28.433,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,28.785,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,29.656,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,29.315,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,29.656,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,30.622,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,30.166,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,30.622,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,31.16,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,30.847,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,31.16,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,31.684,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,31.363,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,31.684,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019","2019","100HAB","Per 100 inhabitants","0","Units",,,32.485,,
"JPN","Japan","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019-Q2","Q2-2019","100HAB","Per 100 inhabitants","0","Units",,,32.042,,
